num_debate,canal,username,fecha,comentario,num_likes,comentario_editado,Claudia,Maynez,Ninguno,Xóchitl,topic
2,imagentv,ericgomez7697,28/04/2024,Xochitl bien nefasta con la Dra. Claudia por que no tiene nada que aportar por eso solo se la paso molestando a La Dra.,1,"me he divertido mucho con maynez y galvez.el momento en el qué más respeto y análisis salían a flote,es cuando habla la doctora sheinbaum,mi voto y respeto para mi próxima presidenta.",1,1,0,0,3
2,imagentv,santiagobarradas6368,28/04/2024,"La verdad maynez fue el unico que fue a debatir, no como las otras que solo se tiran",0,"como son malos,ya se los arreglará",-1,-1,-1,0,-1
2,imagentv,reneperez4701,28/04/2024,Cochil y cuando la maestra de la educación pública se robó todo se te olvidó,0,"estamos aquí para escuchar las propuestas,no para escuchar cómo se pelan una y la otra!",-1,-1,-1,0,-1
2,imagentv,MarcoSanchez-zq9gg,28/04/2024,"te admiras Xochitl  de morena si ustedes los Oriana no sacaron adelante a México ni cedillo, ni el Gortari,ni peña nieto,menos fox",1,que investiguen las casas de clsudia y que se las decomisen para que den más spoyos a los pobres 1:29:55,-1,0,0,0,-1
2,imagentv,letiziaviveros960,28/04/2024,"Me he divertido mucho con Maynez y Gálvez. El momento en el qué más respeto y análisis salían a flote,es cando habla la Dra Sheimbaum,mi voto y respeto para mi próxima Presidenta.",0,con el pri representado por xochitl nunca a alcanzado el dinero,0,0,0,-1,-1
2,imagentv,pilargaspar3974,28/04/2024,"Como son malos, ya se los arreglará",0,la señora xochitl que irrespetuosa de interrumpir cuando otros hablan!,0,0,0,-1,10
2,imagentv,medilleinhinojos6653,28/04/2024,"Estamos aquí para escuchar las propuestas , no para escuchar cómo se pelan una y la otra !",0,justo en el min 01:13:39 se ve el chicharo de la candirata del prian representado por xochitl.,0,0,0,-1,5
2,imagentv,user-se8bh3ry8k,28/04/2024,Que investiguen las casas de clsudia y que se las decomisen para que den mas spoyos a los pobres 1:29:55,0,"me despierto todos los días feliz de imaginar el 3 de junio vivir en un méxico con una presidenta tan preparada,diplomática e inteligente obviamente claudia sheinbaum",1,0,0,0,-1
2,imagentv,YolandaDeltoro-gw7xd,28/04/2024,Con el pri nunca a alcanzado el dinero,0,cuando le dicen la verdad a xochitl se queda muy seria,0,0,0,-1,9
2,imagentv,joshucedaxocua8927,28/04/2024,La señora Xochitl que irrespetuosa de interrumpir cuando otros hablan!,0,xochitl creé que no nos informamos..recuperemos una pension digna,0,0,0,-1,35
2,imagentv,Iseñorafcm13,28/04/2024,Justo en el min 01:13:39 se ve el chicharo de la candirata del prian.,0,xochitl🫶,0,0,0,0,-1
2,imagentv,Sandre.Abaxaxi,28/04/2024,"Me despierto todos los días feliz de imaginar el 3 de junio vivir en un México con una Presidenta tan preparada, diplomática e inteligente  Obviamente Claudia Sheinbaum",0,apoyo a amlo pero claudia queda muy corta solo sabe decir cuándo estuve cuando fui y no contesta las preguntas pero maynez tiene muchas propuestas hay que escuchar y analizar a quien se va adarel voto,1,1,0,0,2
2,imagentv,reneperez4701,28/04/2024,Cuando le dicen la verdad a cochil se queda muy seria,0,quien a robado dinero son los anteriores presiden no culpen de todo a morena..,-1,0,0,0,4
2,imagentv,rosaelizabethtroussellepac3324,28/04/2024,xochitl cree que no nos informamos.. Recuperemos una pension digna,0,solo hay una candidata seria,-1,-1,0,-1,-1
2,imagentv,stephanieacosta2401,28/04/2024,xochitl 🫶,0,"méxico necesita que el gobierno trabaje para impulsar la economía de todos los estratos sociales,no solo a los pobres por qué entonces donde queda el crecimiento de las peñas empresas y de la clase media.no queremos que trabajen solo para ricos.están para ayudar a todo el país.",-1,0,0,0,1
2,imagentv,heribertavelasco9416,28/04/2024,Apoyo a amlo pero Claudia queda muy corta solo sabe decir cuándo estuve cuando fui y no contesta las  preguntas pero mainez tiene muchas propuestas hay que escuchar y analizar a quien se va adarel voto,0,"ja,ja las dos dan pena ajena solo se echan tierra y ambas es claro que son iguales",-1,-1,0,-1,-1
2,imagentv,atoniarodriguez3265,28/04/2024,Quien a robado dinero son los anteriores presiden no culpen de todo a Morena..,0,la neta veo más conciente a claudia,1,0,0,0,-1
2,imagentv,omarg5645,28/04/2024,Solo hay una candidata seria,0,inflaccion mundial señora y ni siquiera sabe los precios tortillas 26,-1,0,0,0,13
2,imagentv,aidebarragan5704,28/04/2024,"México necesita que el Gobierno trabaje para impulsar la economía de todos los estratos sociales, no solo a los pobres por qué entonces donde queda el crecimiento de las peñas empresas y de la clase media.   No queremos que trabajen solo para ricos. Están para ayudar a todo el país.",0,quien gane ojala saquen a danone y a bonafont,-1,-1,0,-1,-1
2,imagentv,kazumihibiki2770,28/04/2024,"Ja,ja las dos dan pena ajena solo se echan tierra y ambas es claro q son iguales",0,no hay apoyo al mar ni campo en sinaloa no mames,-1,0,0,0,-1
2,imagentv,sebastian_arzola,28/04/2024,La neta veo mas conciente a claudia,0,"sinceramente maynez es el que más me llama la atención para votar,pero no estoy seguro de que gane y preferirá votar por xochitl para unir fuerzas.alguien más piensa en votar por maynez?para yo también hacerlo.",0,1,0,0,-1
2,imagentv,silvinarochafraire1266,28/04/2024,Inflaccion mundial señora y ni siquiera sabe los precios tortillas 26,0,los que cobran pizo son del pri representado por xochitl PAN,0,0,0,-1,0
2,imagentv,ysteinAarseth-Mayhem,28/04/2024,Quien gane ojala saquen a danone y a Bonafont,0,bravo claudia si se puede,1,0,0,0,0
2,imagentv,michelbrock2811,28/04/2024,no hay apoyo  al mar ni campo en sinaloa no mams,0,eso nunca se a visto con el prian representado por xochitl,0,0,0,-1,-1
2,imagentv,chunkee7315,28/04/2024,"Sinceramente maynez es el que más me llama la atención para votar, pero no estoy seguro de que gane y preferirá votar por Xochitl para unir fuerzas.  Alguien más piensa en votar por maynez ? Para yo también hacerlo.",0,"llevo más de 20 años sin botar,está vez votaré por maynez",0,1,0,0,2
2,imagentv,RubenGonzalez-hc1dc,28/04/2024,Los que cobran pizo son del PRI Pam,0,perderás xochitl perderás toda mi familia esta con claudia.,1,0,0,-1,-1
2,imagentv,user-pn8go6fr1r,28/04/2024,Bravo Claudia si se puede,1,1:21:44 claudia se lució con sus 52 segundos que tenía,1,0,0,0,5
2,imagentv,MarcoSanchez-zq9gg,28/04/2024,eso nunca se a visto con el Prian,0,los unicos 2 son claudia y el maynez,1,1,0,0,-1
2,imagentv,LuisHernandez-wr5mh,28/04/2024,"Llevo más de 20 años sin botar , está vez votaré por Maynez",0,"en una noticia vi que,senadores como diputados de morena no votan por leyes que defienden a la mujer",-1,0,0,0,-1
2,imagentv,CarlosVazquezTorres,28/04/2024,Perderás xochil perderás toda mi familia esta con Claudia.,1,morena,1,0,0,0,-1
2,imagentv,EmiOrt9,28/04/2024,1:21:44 Claudia se Lució con sus 52 segundos que tenía,0,"que recuerde maynez que que no solo sera presidente de nuevo león,sino de todo el pais",0,1,0,0,3
2,imagentv,jaquelined.b.2193,28/04/2024,Los unicos 2 son claudia y el maynes,0,por que xochitl se parece a fofo márquez jajajaja,0,0,0,-1,0
2,imagentv,user-oz4pm3hc2t,28/04/2024,"En una noticia vi que, senadores como diputados de morena no votan por leyes que defienden a la mujer",0,mexicanos por favor voten a maynez,0,1,0,0,1
2,imagentv,alondradelacruzgonzalez7681,28/04/2024,Morena,0,a mí me parece muy congruente y muy madura claudia sheinbaum...,1,0,0,0,12
2,imagentv,fernandasanchez1102,28/04/2024,"Que recuerde mainez que que no solo sera presidente de NL, sino de todo el pais",0,que bonito.hablan.estos güeyes.notienen.nada deberguensa todos prometen las.mismas pendejadas.ynunca.hace hace.nadapuras promesas,-1,-1,0,-1,0
2,imagentv,juanpuentes903,28/04/2024,Por que xochitl se parece a fofo Márquez JAJAJAJA,0,claro el primero que no debe continuar es este wey otro títere de morena,-1,-1,0,0,0
2,imagentv,chidoxxxxd3389,28/04/2024,Mexicanos pof favor voten a maynez,1,todo lo que dice maynez es lo que hizo el presidente andrés manuel lópez obrador,0,1,0,0,14
2,imagentv,melymercado2140,28/04/2024,A mí me parece muy congruente y muy madura Claudia Sheimbaun...,0,maynez es este debate te lo llevaste,0,1,0,0,6
2,imagentv,josemagana6034,28/04/2024,que bonito.ablan.estos güeyes.notienen.nada deberguensa todos prometen las.mismas pendejadas.ynunca.asen asen.nadapuras promesas,0,todo lo que dice maynez es lo que hizo el presidente andrés manuel lópez obrador,0,1,0,0,14
2,imagentv,aracelimendoza4541,28/04/2024,Claro el primero que no debe continuar es este wey otro títere de morena,0,"xochitl más desesperada no se puede ver,jajajajaja,la carcome la idea de que sabe que perderá y claudia ganará",1,0,0,-1,0
2,imagentv,luisrojas2490,28/04/2024,Todo lo que dice maynes es lo que hizo el presidente Andrés Manuel López Obrador,1,"señora.claudia,deje de hablar de los gobiernos pasados,si esta de candidata,presente proyectos a futuro,lo pasado pasado ya no nos interesa,nos importa el presente",-1,0,0,0,-1
2,imagentv,soykikymayers997,28/04/2024,May es este debate te lo llevaste,0,no manchen ese señor puro pico no va hacer nada nada,-1,-1,0,-1,0
2,imagentv,luisrojas2490,28/04/2024,Todo lo que dice maynes es lo que hizo el presidente Andrés Manuel López Obrador,1,yo no votaria por alguien que se parece a fofo márquez,0,-1,-1,0,2
2,imagentv,arkarecords3644,28/04/2024,"Xochitl más desesperada no se puede ver , jajajajaja , la carcome la idea de q sabe q perderá y Claudia ganará",0,quieren energías limpias pues que protejan a los inventores,0,0,-1,0,-1
2,imagentv,lucinadavalosregalado9293,28/04/2024,"señora. Claudia, deje de hablar de los gobiernos pasados, si esta de candidata, presente proyectos a futuro, lo pasado pasado ya no nos interesa, nos importa el presente",0,mi voto va por claudia y que viva méxico🇲🇽,1,0,0,0,-1
2,imagentv,vikymartinez3656,28/04/2024,No manchen ese señor puro pico  no va hacer nada nada,0,xochitlno sabes ni lo que dices.,0,0,0,-1,-1
2,imagentv,aldairperez408,28/04/2024,yo no votaria por alguien que se parece a fofo Márquez,0,bien xochitl.,0,0,0,1,0
2,imagentv,reneperez4701,28/04/2024,Quieren energías limpias pues que protejan a los inventores,0,xochitl la señora de las mentiras,0,0,0,-1,9
2,imagentv,rosaelizabethtroussellepac3324,28/04/2024,Mi voto va por Claudia y que viva México 🇲🇽,1,las palabras recurrentes de xochitl de que viene de abajo y ha sido gran empresaria,0,0,0,-1,0
2,imagentv,JoseMorales-tw3ki,28/04/2024,XochitlNo sabes ni lo que dices.,0,no entiendo como xochitl siempre está hable y hable pero siempre tiene tiempo de sobra y más que los otros candidatos.fraude.,0,0,0,-1,-1
2,imagentv,marnelmar3073,28/04/2024,Bien Xochitl.,0,que pena me dan estos extranjeros en mi mexico,0,-1,-1,0,1
2,imagentv,Candy-cg9vl,28/04/2024,Xochitl la señora de las mentiras,1,viva claudia viva morena,1,0,0,0,-1
2,imagentv,gerardoguillermocorpus2397,28/04/2024,Las palabras recurrentes de xochitl de que viene de abajo y ha sido gran empresaria,0,"no a la corrupción del ine no esta permitido traer apuntador(chicharo)y ni así la señora xochitl dio una,mi voto con morena guadalajara jalisco arriba la 4ta transformación",1,0,0,-1,1
2,imagentv,nayelimejia7716,28/04/2024,No entiendo como Xochitl siempre está hable y hable pero SIEMPRE tiene tiempo de sobra y más q los otros candidatos. Fraude.,0,muy cierto,0,1,1,0,0
2,imagentv,marcosg7916,28/04/2024,Que Pena me Dan estos extranjeros en mi mexico,0,"las""peleas""en los debates son necesarios,claudia y maynez si presentaron propuestas,xochitl sólo atacó y claudia se defendió,plan c",1,1,0,-1,-1
2,imagentv,Candy-cg9vl,28/04/2024,Viva claudia viva morena,1,es muy evidente que a xochitl le están diciendo todo,0,0,0,-1,0
2,imagentv,EmiliaClent,28/04/2024,"No ala corrupción del INE no esta permitido traer apuntador ( chicharo) y ni así la señora xochitl dio una , mi voto con morena GUADALAJARA JALISCO ARRIBA LA 4T",0,40 años y que isieron rovar y rovar,0,0,-1,0,-1
2,imagentv,danielaragon1010,28/04/2024,Muy cierto,0,wow claudia se ve que es muy inteligente,1,0,0,0,-1
2,imagentv,user-dj9ki1qp4s,28/04/2024,"LAS ""PELEAS"" EN LOS DEBATES SON NECESARIOS, CLAUDIA Y MAYNEZ SI PRESENTARON PROPUESTAS, XOCHIL SÓLO ATACÓ Y CLAUDIA SE DEFENDIÓ, PLAN C",0,en el primer día de gobierno corriendo a mucha gente ese es morena y aumento la desigualdad y la violencia abrazos no balazos,-1,0,0,0,23
2,imagentv,johns2141,28/04/2024,Es muy evidente que a xochitl le están diciendo todo,0,maynez maynez maynez presidente de mexico,0,1,0,0,1
2,imagentv,user-mk1xq8dg8i,28/04/2024,40 años y KE isieron rovar y Rovar,0,este debate ganó maynez y eso que no voto por el...,0,1,0,0,-1
2,imagentv,ulisesmoreno2433,28/04/2024,Wow Claudia se ve que es muy inteligente,0,"solo maynez se vio verdadero las otras dos mujercitas solo se dedicaron a contestar otras cosas por eso el que debe hacer presidente es maynez más centrado,más objetivo,con más visionario hablo sin mentiras fue el mejor",0,1,0,0,-1
2,imagentv,rodrigoreyeshernandes2423,28/04/2024,EN EL PRIMER DIA DE GOBIERNO CORRIENDO A MUCHA GENTE ESE ES MORENA   Y AUMENTO LA DESIGUALDAD Y LA VIOLENCIA ABRAZOS NO BALAZOS,0,maynez para presidente,0,1,0,0,3
2,imagentv,CarmenHernandez-zh7vg,28/04/2024,Maynes maynes maynes presidente de mexico,0,"sabemos que va a ganar claudia sheinbaum,pero que arrastrada le dieron a la pobre",1,0,0,0,12
2,imagentv,alejandrobanda8231,28/04/2024,Este debate Ganó Maynez y eso que no voto por el...,0,a la pesca????tenemos cientos de barcos parados en sinaloa claudia no mames+},-1,0,0,0,0
2,imagentv,TroyanoJ56,28/04/2024,"Solo Maynez se vio verdadero las otras dos mujercitas solo se dedicaron a contestar otras cosas por eso el que debe ser Presidente es Maynez más centrado, más objetivo, con más visionario hablo sin mentiras fue el mejor",0,maynez tiene propuestas ojala la gente sea consciente que necesitamos alguien que si proponga y no ocupe los debates para pelear lo que el ciudadano necesita es solucion,0,1,0,0,-1
2,imagentv,nancyaguayo1814,28/04/2024,Máynez para presidente,1,maynez si tiene potencial y educación para la presidencia necesitamos a alguien como el...,0,1,0,0,3
2,imagentv,RobertoCandia-kt3mc,28/04/2024,"Sabemos que va a ganar Claudia sheinbaum, pero que arrastrada le dieron a la pobre",1,yo doy mi voto por morena pero que le de aumento de salario.a lo soldados.acuerdese de los herues,1,0,0,0,2
2,imagentv,michelbrock2811,28/04/2024,a la pesca???? tenemos cientos de barcos parados en sinaloa claudia no mams+ },0,los que creen el candidato de movimiento ciudadano es una gran opcion,0,1,0,0,-1
2,imagentv,milanagera3940,28/04/2024,Maynez tiene propuestas  Ojala la gente sea consciente  que necesitamos alguien  que si proponga y no ocupe los debates para pelear Lo que el ciudadano necesita es solucion,0,no mientas xochitl,0,0,0,-1,0
2,imagentv,danielmv5160,28/04/2024,Maynez si tiene potencial y educación para la presidencia necesitamos a alguien como el...,0,no hay más opción más que sheinbaum,-1,0,0,0,12
2,imagentv,user-mg9rt2qg3s,28/04/2024,Yo doy mi voto por morena pero que le dé aumento de salario. Alos soldados. Acuerdese de los herues,0,ya mejor que no se cuelgue de claudia la xochitl entre más le hecha más crece claudia,1,0,0,-1,-1
2,imagentv,KnightAzteck,28/04/2024,Los que creen el candidato de movimiento ciudadano es una gran opcion,0,creo que vamos a seguir teniendo presidente y no presidenta!!!,0,0,0,0,3
2,imagentv,MarcoSanchez-zq9gg,28/04/2024,No mientas Xochitl,0,xochitl que pena das,0,0,0,-1,0
2,imagentv,mikehp9524,28/04/2024,No hay más opción más que sheinbaum,1,"la senora,galvez,usa mucho la clumnia,y usa mucho la exprecion,""la canditata de la mentira"",tratando de comvecernos.",0,0,0,-1,9
2,imagentv,elmagogutierrez6832,28/04/2024,Ya mejor que no se cuelgue de claudia la xochitl entre más le hecha más crece claudia,0,el bien estar.es para ustedes,0,1,1,0,-1
2,imagentv,iseñoraellopez8297,28/04/2024,CREO QUE VAMOS A SEGUIR TENIENDO PRESIDENTE Y NO PRESIDENTA!!!,0,#xochitlgalvezpresidenta2024,0,0,0,1,3
2,imagentv,alondradelacruzgonzalez7681,28/04/2024,xochitl  que pena das,0,"maynez propuso sin duda.la xochitl y claudia pelearon como pueriles,propuestas y debatir propuestas!!!!!para eso es el debate.",-1,1,0,-1,-1
2,imagentv,orozchuche,28/04/2024,"La senora, Galvez, usa mucho la clumnia, y usa mucho la exprecion, "" La canditata de la mentira"", tratando de comvecernos .",0,que grosera es xochitl mis respetos para maynez,0,1,0,0,-1
