"User","arroba","hora de publicación","comentario","comentario_editado","Xóchitl","Claudia","Maynez","Ninguno"
"Rosa Sánchez","@rosasanchez","22:53","Ami se fue el sueño con pensar que pasaría si gana Claudia","a mi se fue el sueño con pensar que pasaría si gana claudia","0","-1","0","0"
"Norberto Diaz","@Norberto Diaz","21:36","CLAUDIIIIIAAAAAAAAA 🇲🇽🇲🇽🇲🇽. Una presidenta para todos.","claudiiiiiaaaaaaaaa.una presidenta para todos.","0","1","0","0"
"Isidro Alejandro Vázquez Ruiz","@IALEJANDROVZQU1","18:49"," EleccionesMéxico2024, al pendejo del  NarcoPresidenteAMLO101 ya trae información que la tendencia no les favorece, está emputadísimo y lo que le sigue.","elecciones en méxico 2024,al pendejo del AMLO es un narco presidente ya trae información que la tendencia no les favorece,está emputadísimo y lo que le sigue.","0","-1","0","0"
"Indy","@GirlieJKnightMx","14:59"," YoVotéPorXóchitl 🇲🇽💙","ya voté por xochitl","1","0","0","0"
"Maria del Mar","@MariadelMarRM","15:04"," YoVotéPorXóchitl","ya voté por xochitl","1","0","0","0"
"Yesenia","@Lizeth_R160","18:59","Así es en Piedras Negras Coahuila los corruptos del PRI.  EleccionesMéxico2024  INE  EsClaudiaPresidentaDeMéxico","así es en piedras negras coahuila los corruptos del pri representado por xochitl.elecciones en méxico 2024 INE Claudia será presidenta de México","-1","1","0","0"
"Enriqe Morales","@EnriqeMorales","13:47","Elijo creer 💙🩵  EleccionesMéxico2024  XochitlGálvezPresidenta24","elijo creer elecciones en méxico 2024 xochitl galvez presidenta 2024","1","0","0","0"
"Ryo 💞","@ryo_hermoso","08:52","TÚ TIENES EL PODER en tus manos.🥳🩷 HAZ HISTORIA! VOTA POR XÓCHITL GÁLVEZ! 🩷  InundemosLasUrnas 🙋‍♀️","tú tienes el poder en tus manos.haz historia!vota por xochitl galvez!inundemos las urnas","1","0","0","0"
"Max Kaiser","@MaxKaiser75","12:50","YO VOTÉ POR LA VIDA, LA VERDAD Y LA LIBERTAD VOTÉ POR MÉXICO 👊🏻  YoVotéPorXóchitl","yo voté por la vida,la verdad y la libertad voté por méxico ya voté por xochitl","1","0","0","0"
"Andrea Natalia Sandoval Rodríguez","@Andrea Natalia Sandoval Rodríguez","21:08","Vamos Xóchitl! Cada voto cuenta.","vamos xochitl!cada voto cuenta.","1","0","0","0"
"Monse Mendez","@monsemendez","22:52","YA DIGANNN QN GANOOOOO❇❇❇❇❇","ya digannn quien ganooooo","0","0","0","1"
"José Luis Olguín Sánchez","@JL23692","09:44","Presidente @Lopez Obrador_ gracias por dar tanto amor a su pueblo, gracias por devolvernos la dignidad!! Gracias por tanto!!!  SigamosHaciendoHistoria  EleccionesMéxico2024  2DeJunio","presidente Lopez Obrador_ gracias por dar tanto amor a su pueblo,gracias por devolvernos la dignidad!!gracias por tanto!!!sigamos haciendo historia elecciones en méxico 2024 2 de junio","0","1","0","0"
"Benjamin Modesto","@Benjamin Modesto","21:11","Claudia 🥰 🥰 🥰, nuestra esperanza sigue viva.","claudia,nuestra esperanza sigue viva.","0","1","0","0"
"el pana miguel","@el pana miguel","21:39","Morena, la destrucción de México, necesitamos un cambio verdadero.","morena,la destrucción de méxico,necesitamos un cambio verdadero.","0","-1","0","0"
"Blanca Garcia","@blancagh7676","10:56","Soy maestra y ya voté por amor a mi país. Que emoción ver las urnas llenas a esta hora.  XochitlGálvezPresidenta","soy maestra y ya voté por amor a mi país.que emoción ver las urnas llenas a esta hora.xochitl gálvez será la presidenta","1","0","0","0"
"Luis Carpintero","@Luiscarpintero","16:26","Ella es @XochitlGalvez y todos queremos que sea la próxima presidenta. Hay tiempo para que emitas tu voto.  EleccionesMéxico2024  VotaMéxico2024  XóchitlGálvezPresidenta  ElecciónPresidencial","ella es xochitl galvez y todos queremos que sea la próxima presidenta.hay tiempo para que emitas tu voto.elecciones en méxico 2024 vota méxico 2024 xochitl gálvez será la presidenta elección presidencial","1","0","0","0"
"Sarahi Mireles","@sarahimireles","16:42","En el consulado de Montreal nos quieren cerrar la única casilla en todo Canadá y dejar sin votar a todos los mexicanos registrados y no registrados en la fila @INEMexico @lopezdoriga  EleccionesMéxico2024","en el consulado de montreal nos quieren cerrar la única casilla electoral en todo canadá y dejar sin votar a todos los mexicanos registrados y no registrados en la fila INE México lopezdoriga elecciones en méxico 2024","0","0","0","-1"
"👩🏻‍🎤💚💚💚 🐍Viridiana🐍","@vpvertti","12:42"," ClaudiaPresidentaDeMéxico2024  LaRutaEsClara  PlanC_YaEstáEnMarcha  EsUnHonorEstarConObrador","claudia será la siguiente presidenta de méxico en 2024 la ruta es Clara el Plan C ya está en marcha es un honor estar con Obrador","0","1","0","0"
"Gaston Sanchez","@sanc88348","14:17","Voté temprano para poder dar una vuelta por el rancho y darme cuenta que esta vez si lo tomamos un poquito más en serio.  EleccionesMéxico2024  YoVotéPorXochitl","voté temprano para poder dar una vuelta por el rancho y darme cuenta que esta vez si lo tomamos un poquito más en serio.elecciones en méxico 2024 yo voté por xochitl","1","0","0","0"
"Pavel Mancera Piña","@pavel_mancera","10:59","Día de elecciones! Mandé mi voto desde Países Bajos. Que siga la revolución.  ClaudiaPresidentaDeMéxico","día de elecciones!mandé mi voto desde países bajos.que siga la revolución.Claudia será presidenta de México","0","1","0","0"
"Shion","@ChicShion","13:30","Todos los Obradoristas que falten, A VOTAR, para propinarle a la derecha repugnante su TERCERA NOCHE TRISTE La 1ra la de su ídolo Hernan Cortes, la 2da el 1 de julio de 2018, y la tercera este 2 de junio!  EleccionesMéxico2024","todos los obradoristas que falten,a votar,para propinarle a la derecha repugnante su tercera noche triste la 1ra la de su ídolo hernan cortes,la 2da el 1 de julio de 2018,y la tercera este 2 de junio!elecciones en méxico 2024","-1","1","0","0"
"pedro hernandez","@pedro hernandez","21:33","Viva Morena, es hora de seguir avanzando.","viva morena,es hora de seguir avanzando.","0","1","0","0"
"Nereida Solórzano","@NereidaSolVar","12:37","Mi esposo, mi hijo y yo votamos por @XochitlGalvez vía @PRD 🗳️🤞🏼🔆💛  YoVotéPorXóchitl  XóchitlGálvezPresidenta2024","mi esposo,mi hijo y yo votamos por xochitl galvez vía PRD ya voté por xochitl xochitl galvez presidenta 2024","1","0","0","0"
"UliGonza99","@Gonza99Uli29932","14:57","Hoy gana  Mexico, hoy se continúa con la  CuartaTransformación  VotaPorMéxico  VotaMéxico2024  ClaudiaPresidentaDeMéxico2024","hoy gana méxico,hoy se continúa con la 4ta Transformación voto por méxico vota méxico 2024 claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"El gran Apr:. ▕⃝⃤ ⚔️","@el_gran_apr","13:26","Hoy mi voto es EN CONTRA DE MORENA NO A FAVOR DE XÓCHITL GÁLVEZ.  EleccionesMéxico2024  yavotéporxóchitl","hoy mi voto es en contra de morena no a favor de xochitl galvez.elecciones en méxico 2024 ya voté por xochitl","1","-1","0","0"
"Martin Peña","@Martin Peña","21:24","🇲🇽 ThanksDoc4T 🇲🇽, seguimos construyendo juntos.","thanksdoc4t,seguimos construyendo juntos.","0","0","0","1"
"Televisa Guadalajara","@TelevisaGDL","18:42","EN VIVO | Sigue de cerca todo lo que sucede en la jornada electoral en Jalisco una vez que cerraron las casillas | NMás Guadalajara https://youtube.com/live/rQE-QHSP_js?si=P64lxLpEpGXV26v6  EleccionesMéxico2024  EleccionesMx2024","en vivo sigue de cerca todo lo que sucede en la jornada electoral en Jalisco una vez que cerraron las casilla electoral nmás guadalajara https:youtube.com en vivo rqe qhsp_js?si p64lxlpepgxv26v6 elecciones en méxico 2024 elecciones en méxico 2024","0","0","0","-1"
"Política Ficción","@FictionMex","08:08"," InundemosLasUrnas para ya de una vez mandarlos a la chingada y reconstruir el desmadre que dejaron los del  PRIANCorrupto  EleccionesMéxico2024  ElecciónPresidencial  EleccionesMéxico  VotoXMéxico","inundemos las urnas para ya de una vez mandarlos a la chingada y reconstruir el desmadre que dejaron los del el PRIAN es corrupto elecciones en méxico 2024 elección presidencial elecciones en méxico#VotoXMéxico","-1","0","0","0"
"Nacion 4T","@nacion4Tmx","15:06","Mi voto es libre, pero no secreto.  EsClaudiaPresidentaDeMéxico  ClaudiaArrasará  4T  AmloEsLaFuerzaDelAmor","mi voto es libre,pero no secreto.Claudia será presidenta de México Claudia arrasará en las votaciones 4ta transformación AMLO es la fuerza del amor","0","1","0","0"
"Shikmawbom","@shikmawbom","22:54","VAMOS PRICHOS","vamos prichos","0","0","0","1"
"SraMrsMadame","@gabyrojasre","14:39"," YoVotéPorXochitl  EleccionesMéxico2024  ElecciónPresidencial Ya te vas miserable @Lopez Obrador_ 👋🏻","yo voté por xochitl elecciones en méxico 2024 elección presidencial ya te vas miserable Lopez Obrador_","1","-1","0","0"
"Lalo Banda","@ElLaloBanda","19:58","Así el  PREP en su actualización a las 20:20 h ¡Ojo! Que aunque a las candidatas ya las hayan declarado ganadoras, no va ni el 1% de las  ActasCapturadas  EleccionesMéxico2024","así el PREP en su actualización a las 20:20 h¡ojo!que aunque a las candidatas ya las hayan declarado ganadoras,no va ni el 1 de las actas capturadas elecciones en méxico 2024","0","0","0","0"
"The Country?","@thecountry","22:18","BECAAA= CLAUDIA !!!🗣😘","becaaa claudia!!!","0","1","0","0"
"Andy Jalil","@andy_jalilBC","13:11","Todo morena. Viva la 4T  ClaudiaPresidentaDeMéxico  EleccionesMéxico2024  morenayagano 🫶🏼4️⃣T❤️","todo morena.viva la 4ta transformación Claudia será presidenta de México elecciones en méxico 2024 MORENA ya ganó 4 t","0","1","0","0"
"Marvs","@marveenken","14:21","El voto es libre y secreto pero para nadie es un secreto que  YoVotéPorXóchitl","el voto es libre y secreto pero para nadie es un secreto que ya voté por xochitl","1","0","0","0"
"Antigansoganso","@antigansoganso","08:18","Es hoy. Mi voto es para  XóchitlGálvezPresidenta","es hoy.mi voto es para xochitl gálvez será la presidenta","1","0","0","0"
"EDIWAR 1982","@EDIWAR82","10:46","Listo! Dije  YoVotaréPorXóchitl y así fue.  XochitlGálvezPresidenta24","listo!dije yo votaré por xochitl y así fue.xochitl galvez presidenta 2024","1","0","0","0"
"Ricardo Alemi","@Ricardo_Alemi","10:44","¡Vamos a votar!  YoVotéPorXochitl  XochitlGálvezPresidenta24  EleccionesMéxico2024","¡vamos a votar!yo voté por xochitl xochitl galvez presidenta 2024 elecciones en méxico 2024","1","0","0","0"
"Josefo","@Josefo3001","14:40"," YoVotéPorXóchitl","ya voté por xochitl","1","0","0","0"
"m flores","@mxmariel","08:48","Por supuesto salir a votar por Claudia.  XochitlCompletamenteDerrotada","por supuesto salir a votar por claudia.xochitl está completamente derrotada","-1","1","0","0"
"lizette LM","@lizlias18","10:28"," ClaudiaPresidentaDeMéxico2024","claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"El Heraldo Estado de México","@elheraldoedomex","18:27"," Ruta2024 | Consulta el PREP EN VIVO para saber quién va ganando para Presidente de México en estas  eleccionesméxico2024 ¿Quién va ganando?","ruta 2024 consulta el PREP en vivo para saber quién va ganando para presidente de méxico en estas elecciones en méxico 2024¿quién va ganando?","0","0","0","0"
"Myr Luna","@MyrLun","15:21","Listo!!! Que continúe el segundo piso de la transformación!!!  EleccionesMéxico2024  ClaudiaPresidentaDeMéxico2024  EsUnHonorEstarConObrador 🫡🇲🇽","listo!!!que continúe el segundo piso de la 4ta Transformación!!!elecciones en méxico 2024 claudia será la siguiente presidenta de méxico en 2024 es un honor estar con Obrador","0","1","0","0"
"Miranda","@miranda","22:12","GANÓ CLAUDIA??","ganó claudia??","0","1","0","0"
"EduAMLO Moreno","@lalomoreno83","09:32","Voto informado. Voto con convicción, sin prejuicios. Voto por el proyecto humanista, democrático y de prosperidad compartida. Voto por que siga el obradorismo haciendo justicia a los que menos tienen.  ClaudiaPresidentaDeMéxico  EleccionesMéxico2024","voto informado.voto con convicción,sin prejuicios.voto por el proyecto humanista,democrático y de prosperidad compartida.voto por que siga el obradorismo haciendo justicia a los que menos tienen.Claudia será presidenta de México elecciones en méxico 2024","0","1","0","0"
"Debate","@ELDEBATE","18:33","🇲🇽🗳️En México y en el extranjero, dimos cátedra de compromiso con la sociedad y el país a salir a votar. En Washington DC, los paisanos mientras esperaban emitir su voto cantaron el Himno Nacional. Sigue los resultados de las  EleccionesMéxico2024 ➡️ https://bit.ly/3yKKQsw","en méxico y en el extranjero,dimos cátedra de compromiso con la sociedad y el país a salir a votar.en washington dc,los paisanos mientras esperaban emitir su voto cantaron el himno nacional.sigue los resultados de las elecciones en méxico 2024 https:bit.ly 3ykkqsw","0","0","0","1"
"Golden_fb","@goldenfb","22:18","Vamos Claudia","vamos claudia","0","1","0","0"
"Eduardo Perez","@Eduardo Perez","21:18","LE QUIEREN DEJAR EL PAÍS A UNA JUDÍA.","le quieren dejar el país a una judía.","0","-1","0","0"
"Alejandro Fuentes","@AlexFuentesSV","18:33","¡Gracias! ¡Muchas gracias! a los más de 1 millón de ciudadan@s que hoy fungieron como funcionarios de casilla. Ellos son los que instalaron las casillas, recibieron los votos y en estos momentos están haciendo el conteo de los sufragios. 🦸‍♂️ 🦸  EleccionesMéxico2024 🇲🇽🗳️","¡gracias!¡muchas gracias!a los más de 1 millón de ciudadan s que hoy fungieron como funcionarios de casilla electoral.ellos son los que instalaron las casilla electoral,recibieron los votos y en estos momentos están haciendo el conteo de los sufragios.elecciones en méxico 2024","0","0","0","1"
"Majo Garrido","@majogarrido","22:35","hay que votar por la gory, por qué fue una persona fría, calculadora 🫦","hay que votar por la gory,por qué fue una persona fría,calculadora","0","0","0","0"
"Sofi Hernández","@sofihernandez","22:42","biba Claudia","viva claudia","0","1","0","0"
"Arlesmon Vtuber","@ArlesmonVTuber","16:58"," EleccionesMéxico2024 cuanto a que aun con todas las promociones obviamente no todos los mexicanos van a votar. Siempre habrán personas que no votan por su trabajo o porque las opciones no son buenas.","elecciones en méxico 2024 cuanto a que aún con todas las promociones obviamente no todos los mexicanos van a votar.siempre habrán personas que no votan por su trabajo o porque las opciones no son buenas.","0","0","0","-1"
"Honguire","@desyreemb","18:40","Todo hater de morena ama a @latinus_us  EleccionesMéxico2024","todo quien odia de morena ama a latinus_us elecciones en méxico 2024","0","0","0","0"
"Dr Lazarín","@LazarinDr","15:43","Listo  ClaudiaArrasará","listo Claudia arrasará en las votaciones","0","1","0","0"
"Germán Castro 🖌 Yo de grande quiero ser textólogo","@gcastroibarra","10:50"," TiempoDeMujeres  ClaudiaArrasará  ClaraBrugadaJefaDeGobierno  EleccionesMéxico2024","es tiempo de mujeres Claudia arrasará en las votaciones clara brugada será jefa de gobierno elecciones en méxico 2024","0","1","0","0"
"pineda cabrera david 🇲🇽🇩🇰","@davenaruto","15:02"," YoVotéPorXóchitl  XoxhitlGálvezPresidente2024 Voto libre, no secreto 🤙","ya voté por xochitl xochitl galvez presidenta 2024 voto libre,no secreto","1","0","0","0"
"Santiago Alejandro Gomez Moreno","@Santiago Alejandro Gomez Moreno","21:10","Puro gay vota Xochitl.","puro gay vota xochitl.","-1","0","0","0"
"lizeth 45","@lizeth 45","21:58","¿Alguien que me diga dónde puedo ver cuando se declare ganad@r de la presidencia por favor? ❤❤.","¿alguien que me diga dónde puedo ver cuando se declare ganad r de la presidencia por favor?.","0","0","0","0"
